id,child_id,start,end,type,method,amount,notes,tags
640,1,28/09/2023 20:58,28/09/2023 21:46,breast milk,left breast,,,
639,1,28/09/2023 20:07,28/09/2023 20:19,breast milk,left breast,,,
638,1,28/09/2023 19:34,28/09/2023 19:50,breast milk,right breast,,,
637,1,28/09/2023 15:46,28/09/2023 15:59,breast milk,right breast,,,
636,1,28/09/2023 15:05,28/09/2023 15:29,breast milk,left breast,,,
635,1,28/09/2023 11:28,28/09/2023 12:06,breast milk,right breast,,,
634,1,28/09/2023 10:34,28/09/2023 10:57,breast milk,left breast,,,
633,1,28/09/2023 09:43,28/09/2023 09:54,breast milk,left breast,,,
632,1,28/09/2023 08:50,28/09/2023 08:59,breast milk,right breast,,,
631,1,28/09/2023 07:12,28/09/2023 07:20,breast milk,right breast,,,
630,1,28/09/2023 06:56,28/09/2023 07:05,breast milk,left breast,,,
629,1,28/09/2023 02:31,28/09/2023 02:41,breast milk,right breast,,,
628,1,28/09/2023 02:02,28/09/2023 02:17,breast milk,left breast,,,
627,1,27/09/2023 20:17,27/09/2023 20:22,breast milk,left breast,,,
626,1,27/09/2023 19:23,27/09/2023 19:59,breast milk,right breast,,,
625,1,27/09/2023 17:38,27/09/2023 17:51,breast milk,left breast,,,
624,1,27/09/2023 17:05,27/09/2023 17:28,breast milk,right breast,,,
623,1,27/09/2023 15:48,27/09/2023 16:36,breast milk,left breast,,,
622,1,27/09/2023 15:15,27/09/2023 15:37,breast milk,right breast,,,
621,1,27/09/2023 12:30,27/09/2023 12:54,breast milk,right breast,,,
620,1,27/09/2023 11:29,27/09/2023 12:00,breast milk,left breast,,,
619,1,27/09/2023 10:42,27/09/2023 10:55,breast milk,right breast,,,
618,1,27/09/2023 10:08,27/09/2023 10:21,breast milk,left breast,,,
617,1,27/09/2023 07:56,27/09/2023 08:11,breast milk,right breast,,,
616,1,27/09/2023 05:53,27/09/2023 06:06,breast milk,left breast,,,
615,1,27/09/2023 04:19,27/09/2023 04:21,breast milk,left breast,,,
614,1,27/09/2023 04:06,27/09/2023 04:13,breast milk,right breast,,,
613,1,27/09/2023 01:02,27/09/2023 01:12,breast milk,right breast,,,
612,1,27/09/2023 00:38,27/09/2023 00:49,breast milk,left breast,,,
611,1,26/09/2023 20:06,26/09/2023 20:18,breast milk,left breast,,,
610,1,26/09/2023 19:33,26/09/2023 19:51,breast milk,right breast,,,
609,1,26/09/2023 16:46,26/09/2023 17:28,breast milk,left breast,,,
608,1,26/09/2023 15:50,26/09/2023 16:14,breast milk,right breast,,,
607,1,26/09/2023 15:17,26/09/2023 15:38,breast milk,left breast,,,
606,1,26/09/2023 13:09,26/09/2023 13:19,breast milk,right breast,,,
605,1,26/09/2023 12:19,26/09/2023 12:44,breast milk,left breast,,,
604,1,26/09/2023 11:17,26/09/2023 11:28,breast milk,right breast,,,
603,1,26/09/2023 10:42,26/09/2023 11:06,breast milk,left breast,,,
602,1,26/09/2023 08:45,26/09/2023 08:57,breast milk,left breast,,,
601,1,26/09/2023 08:21,26/09/2023 08:30,breast milk,right breast,,,
600,1,26/09/2023 06:16,26/09/2023 06:24,breast milk,right breast,,,
599,1,26/09/2023 05:42,26/09/2023 05:52,breast milk,left breast,,,
598,1,26/09/2023 02:39,26/09/2023 02:48,breast milk,right breast,,,
597,1,26/09/2023 00:00,26/09/2023 00:20,breast milk,left breast,,,
596,1,25/09/2023 20:19,25/09/2023 20:30,breast milk,right breast,,,
595,1,25/09/2023 19:41,25/09/2023 20:05,breast milk,left breast,,,
594,1,25/09/2023 17:26,25/09/2023 17:33,breast milk,left breast,,,
593,1,25/09/2023 17:06,25/09/2023 17:17,breast milk,right breast,,,
592,1,25/09/2023 14:38,25/09/2023 15:12,breast milk,left breast,,,
591,1,25/09/2023 14:13,25/09/2023 14:28,breast milk,left breast,,,
590,1,25/09/2023 11:46,25/09/2023 11:51,breast milk,right breast,,,
589,1,25/09/2023 11:11,25/09/2023 11:14,breast milk,right breast,,,
588,1,25/09/2023 10:48,25/09/2023 11:01,breast milk,left breast,,,
587,1,25/09/2023 09:05,25/09/2023 09:11,breast milk,left breast,,,
586,1,25/09/2023 08:40,25/09/2023 08:51,breast milk,right breast,,,
585,1,25/09/2023 05:59,25/09/2023 06:07,breast milk,right breast,,,
584,1,25/09/2023 05:39,25/09/2023 05:44,breast milk,left breast,,,
583,1,25/09/2023 02:05,25/09/2023 02:13,breast milk,right breast,,,
582,1,24/09/2023 21:55,24/09/2023 22:05,breast milk,right breast,,,
581,1,24/09/2023 21:07,24/09/2023 21:14,breast milk,left breast,,,
580,1,24/09/2023 19:48,24/09/2023 20:02,breast milk,right breast,,,
579,1,24/09/2023 19:00,24/09/2023 19:22,breast milk,left breast,,,
578,1,24/09/2023 17:21,24/09/2023 17:31,breast milk,left breast,,,
577,1,24/09/2023 17:05,24/09/2023 17:12,breast milk,right breast,,,
576,1,24/09/2023 15:03,24/09/2023 15:16,breast milk,left breast,,,
575,1,24/09/2023 14:43,24/09/2023 14:48,breast milk,right breast,,,
574,1,24/09/2023 10:42,24/09/2023 10:51,breast milk,right breast,,,
573,1,24/09/2023 10:17,24/09/2023 10:26,breast milk,left breast,,,
572,1,24/09/2023 08:29,24/09/2023 08:35,breast milk,left breast,,,
571,1,24/09/2023 08:07,24/09/2023 08:11,breast milk,right breast,,,
570,1,24/09/2023 06:36,24/09/2023 06:40,breast milk,left breast,,,
569,1,24/09/2023 04:05,24/09/2023 04:10,breast milk,left breast,,,
568,1,24/09/2023 03:45,24/09/2023 03:58,breast milk,right breast,,,
567,1,24/09/2023 00:25,24/09/2023 00:34,breast milk,parent fed,30,,
566,1,23/09/2023 23:54,24/09/2023 00:03,breast milk,parent fed,60,,
565,1,23/09/2023 20:15,23/09/2023 20:23,breast milk,right breast,,,
564,1,23/09/2023 19:52,23/09/2023 20:02,breast milk,left breast,,,
563,1,23/09/2023 16:08,23/09/2023 16:16,breast milk,left breast,,,
562,1,23/09/2023 15:38,23/09/2023 15:46,breast milk,right breast,,,
561,1,23/09/2023 14:17,23/09/2023 14:24,breast milk,right breast,,,
560,1,23/09/2023 13:46,23/09/2023 14:10,breast milk,left breast,,,
559,1,23/09/2023 11:47,23/09/2023 11:51,breast milk,left breast,,,
558,1,23/09/2023 11:23,23/09/2023 11:26,breast milk,left breast,,,
557,1,23/09/2023 11:01,23/09/2023 11:12,breast milk,right breast,,,
556,1,23/09/2023 08:02,23/09/2023 08:08,breast milk,left breast,,,
555,1,23/09/2023 05:55,23/09/2023 06:09,breast milk,right breast,,,
554,1,23/09/2023 04:56,23/09/2023 05:04,breast milk,left breast,,,
553,1,23/09/2023 02:23,23/09/2023 02:30,breast milk,left breast,,,
552,1,23/09/2023 02:02,23/09/2023 02:12,breast milk,right breast,,,
551,1,22/09/2023 20:24,22/09/2023 20:38,breast milk,left breast,,,
550,1,22/09/2023 19:18,22/09/2023 19:23,breast milk,left breast,,,
549,1,22/09/2023 18:44,22/09/2023 18:57,breast milk,right breast,,,
548,1,22/09/2023 17:49,22/09/2023 17:54,breast milk,left breast,,,
547,1,22/09/2023 16:53,22/09/2023 17:09,breast milk,right breast,,,
546,1,22/09/2023 15:15,22/09/2023 15:19,breast milk,left breast,,,
545,1,22/09/2023 13:48,22/09/2023 13:52,breast milk,left breast,,,
544,1,22/09/2023 13:25,22/09/2023 13:34,breast milk,right breast,,,
543,1,22/09/2023 11:08,22/09/2023 11:15,breast milk,right breast,,,
542,1,22/09/2023 10:41,22/09/2023 10:56,breast milk,left breast,,,
541,1,22/09/2023 09:01,22/09/2023 10:03,breast milk,left breast,,,
540,1,22/09/2023 08:36,22/09/2023 08:41,breast milk,right breast,,,
539,1,22/09/2023 06:12,22/09/2023 06:15,breast milk,right breast,,,
538,1,22/09/2023 05:53,22/09/2023 05:58,breast milk,left breast,,,
537,1,22/09/2023 02:03,22/09/2023 02:09,breast milk,parent fed,30,,
536,1,22/09/2023 01:46,22/09/2023 01:46,breast milk,parent fed,30,,
535,1,22/09/2023 01:00,22/09/2023 01:00,breast milk,parent fed,60,,
534,1,21/09/2023 23:13,21/09/2023 23:21,breast milk,parent fed,40,,
533,1,21/09/2023 22:54,21/09/2023 23:02,breast milk,parent fed,50,,
532,1,21/09/2023 21:09,21/09/2023 21:12,breast milk,left breast,,,
531,1,21/09/2023 20:38,21/09/2023 20:54,breast milk,right breast,,,
530,1,21/09/2023 18:50,21/09/2023 19:05,breast milk,right breast,,,
529,1,21/09/2023 18:22,21/09/2023 18:29,breast milk,left breast,,,
528,1,21/09/2023 14:23,21/09/2023 14:26,breast milk,left breast,,,
527,1,21/09/2023 14:04,21/09/2023 14:16,breast milk,right breast,,,
526,1,21/09/2023 12:18,21/09/2023 12:25,breast milk,right breast,,,
525,1,21/09/2023 12:02,21/09/2023 12:08,breast milk,left breast,,,
524,1,21/09/2023 08:45,21/09/2023 08:50,breast milk,left breast,,,
523,1,21/09/2023 08:23,21/09/2023 08:32,breast milk,right breast,,,
522,1,21/09/2023 06:26,21/09/2023 06:32,breast milk,left breast,,,
521,1,21/09/2023 03:19,21/09/2023 03:23,breast milk,left breast,,,
520,1,21/09/2023 03:01,21/09/2023 03:13,breast milk,left breast,,,
519,1,20/09/2023 22:50,20/09/2023 22:54,breast milk,parent fed,30,,
518,1,20/09/2023 22:39,20/09/2023 22:44,breast milk,parent fed,40,,
517,1,20/09/2023 21:11,20/09/2023 21:17,breast milk,right breast,,,
516,1,20/09/2023 20:34,20/09/2023 20:47,breast milk,left breast,,,
515,1,20/09/2023 18:42,20/09/2023 18:49,breast milk,left breast,,,
514,1,20/09/2023 18:20,20/09/2023 18:33,breast milk,right breast,,,
513,1,20/09/2023 15:59,20/09/2023 16:04,breast milk,right breast,,,
512,1,20/09/2023 15:36,20/09/2023 15:49,breast milk,left breast,,,
511,1,20/09/2023 14:30,20/09/2023 14:33,breast milk,left breast,,,
510,1,20/09/2023 13:56,20/09/2023 14:05,breast milk,left breast,,,
509,1,20/09/2023 13:37,20/09/2023 13:46,breast milk,right breast,,,
508,1,20/09/2023 10:09,20/09/2023 10:15,breast milk,right breast,,,
507,1,20/09/2023 09:48,20/09/2023 09:53,breast milk,left breast,,,
506,1,20/09/2023 08:05,20/09/2023 08:20,breast milk,right breast,,,
505,1,20/09/2023 06:19,20/09/2023 06:23,breast milk,left breast,,,
504,1,20/09/2023 05:57,20/09/2023 06:04,breast milk,right breast,,,
503,1,20/09/2023 02:15,20/09/2023 02:19,breast milk,right breast,,,
502,1,19/09/2023 21:58,19/09/2023 22:10,breast milk,parent fed,60,,
501,1,19/09/2023 19:27,19/09/2023 19:41,breast milk,left breast,,,
500,1,19/09/2023 19:07,19/09/2023 19:18,breast milk,right breast,,,
499,1,19/09/2023 16:56,19/09/2023 17:06,breast milk,right breast,,,
498,1,19/09/2023 16:29,19/09/2023 16:38,breast milk,left breast,,,
497,1,19/09/2023 15:03,19/09/2023 15:18,breast milk,left breast,,,
496,1,19/09/2023 14:40,19/09/2023 14:45,breast milk,right breast,,,
495,1,19/09/2023 11:00,19/09/2023 11:11,breast milk,right breast,,,
494,1,19/09/2023 10:44,19/09/2023 10:50,breast milk,left breast,,,
493,1,19/09/2023 08:30,19/09/2023 08:42,breast milk,left breast,,,
492,1,19/09/2023 08:05,19/09/2023 08:17,breast milk,right breast,,,
491,1,19/09/2023 03:19,19/09/2023 03:24,breast milk,right breast,,,
490,1,19/09/2023 03:03,19/09/2023 03:09,breast milk,left breast,,,
489,1,18/09/2023 22:57,18/09/2023 22:57,breast milk,parent fed,50,,
488,1,18/09/2023 21:24,18/09/2023 21:31,breast milk,left breast,,,
487,1,18/09/2023 21:06,18/09/2023 21:17,breast milk,right breast,,,
486,1,18/09/2023 18:40,18/09/2023 18:51,breast milk,left breast,,,
485,1,18/09/2023 17:59,18/09/2023 18:14,breast milk,right breast,,,
484,1,18/09/2023 16:40,18/09/2023 16:44,breast milk,right breast,,,
483,1,18/09/2023 15:54,18/09/2023 16:25,breast milk,left breast,,,
482,1,18/09/2023 12:24,18/09/2023 12:28,breast milk,left breast,,,
481,1,18/09/2023 11:48,18/09/2023 12:01,breast milk,left breast,,,
480,1,18/09/2023 08:01,18/09/2023 08:25,breast milk,left breast,,,
479,1,18/09/2023 07:37,18/09/2023 07:46,breast milk,right breast,,,
478,1,18/09/2023 05:37,18/09/2023 05:49,breast milk,left breast,,,
477,1,18/09/2023 02:31,18/09/2023 02:50,breast milk,right breast,,,
476,1,18/09/2023 02:16,18/09/2023 02:31,breast milk,parent fed,65,,
475,1,17/09/2023 21:07,17/09/2023 21:21,breast milk,right breast,,,
474,1,17/09/2023 20:37,17/09/2023 21:02,breast milk,left breast,,,
473,1,17/09/2023 18:28,17/09/2023 18:40,breast milk,left breast,,,
472,1,17/09/2023 18:08,17/09/2023 18:15,breast milk,right breast,,,
471,1,17/09/2023 16:17,17/09/2023 16:21,breast milk,right breast,,,
470,1,17/09/2023 15:30,17/09/2023 15:54,breast milk,left breast,,,
466,1,17/09/2023 10:49,17/09/2023 10:57,breast milk,left breast,,,
465,1,17/09/2023 10:29,17/09/2023 10:38,breast milk,right breast,,,
469,1,17/09/2023 08:55,17/09/2023 09:01,breast milk,left breast,,,
468,1,17/09/2023 08:07,17/09/2023 08:12,breast milk,left breast,,,
467,1,17/09/2023 07:39,17/09/2023 07:53,breast milk,right breast,,,
464,1,17/09/2023 05:38,17/09/2023 05:44,breast milk,left breast,,,
463,1,17/09/2023 02:03,17/09/2023 02:08,breast milk,left breast,,,
462,1,17/09/2023 01:35,17/09/2023 01:53,breast milk,right breast,,,
461,1,16/09/2023 21:05,16/09/2023 21:20,breast milk,left breast,,,
460,1,16/09/2023 20:21,16/09/2023 20:27,breast milk,left breast,,,
459,1,16/09/2023 19:47,16/09/2023 20:02,breast milk,right breast,,,
458,1,16/09/2023 17:33,16/09/2023 17:36,breast milk,right breast,,,
457,1,16/09/2023 17:10,16/09/2023 17:23,breast milk,left breast,,,
456,1,16/09/2023 13:44,16/09/2023 13:47,breast milk,left breast,,,
455,1,16/09/2023 13:26,16/09/2023 13:33,breast milk,right breast,,,
454,1,16/09/2023 13:08,16/09/2023 13:16,breast milk,left breast,,,
453,1,16/09/2023 09:45,16/09/2023 09:50,breast milk,left breast,,,
452,1,16/09/2023 09:22,16/09/2023 09:34,breast milk,right breast,,,
451,1,16/09/2023 06:49,16/09/2023 07:00,breast milk,right breast,,,
450,1,16/09/2023 06:31,16/09/2023 06:38,breast milk,left breast,,,
449,1,16/09/2023 03:04,16/09/2023 03:20,breast milk,right breast,,,
448,1,15/09/2023 22:02,15/09/2023 22:13,breast milk,right breast,,,
447,1,15/09/2023 21:21,15/09/2023 21:52,breast milk,left breast,,,
446,1,15/09/2023 19:23,15/09/2023 19:28,breast milk,left breast,,,
445,1,15/09/2023 19:04,15/09/2023 19:17,breast milk,right breast,,,
444,1,15/09/2023 17:32,15/09/2023 17:46,breast milk,left breast,,,
443,1,15/09/2023 17:14,15/09/2023 17:21,breast milk,right breast,,,
442,1,15/09/2023 14:49,15/09/2023 15:05,breast milk,left breast,,,
441,1,15/09/2023 12:51,15/09/2023 13:02,breast milk,left breast,,,
440,1,15/09/2023 12:34,15/09/2023 12:46,breast milk,right breast,,,
437,1,15/09/2023 11:30,15/09/2023 11:33,breast milk,right breast,,,
436,1,15/09/2023 11:00,15/09/2023 11:14,breast milk,left breast,,,
435,1,15/09/2023 08:23,15/09/2023 08:27,breast milk,left breast,,,
434,1,15/09/2023 07:53,15/09/2023 08:02,breast milk,right breast,,,
439,1,15/09/2023 05:40,15/09/2023 05:48,breast milk,left breast,,,
438,1,15/09/2023 05:20,15/09/2023 05:38,breast milk,right breast,,,
433,1,15/09/2023 02:10,15/09/2023 02:20,breast milk,right breast,,,
432,1,14/09/2023 23:06,14/09/2023 23:13,breast milk,right breast,,,
431,1,14/09/2023 22:43,14/09/2023 23:00,breast milk,left breast,,,
430,1,14/09/2023 21:13,14/09/2023 21:17,breast milk,right breast,,,
429,1,14/09/2023 20:05,14/09/2023 20:13,breast milk,right breast,,,
428,1,14/09/2023 19:46,14/09/2023 19:56,breast milk,left breast,,,
427,1,14/09/2023 17:49,14/09/2023 17:55,breast milk,left breast,,,
426,1,14/09/2023 17:33,14/09/2023 17:35,breast milk,left breast,,,
425,1,14/09/2023 17:10,14/09/2023 17:23,breast milk,right breast,,,
424,1,14/09/2023 13:02,14/09/2023 13:05,breast milk,right breast,,,
423,1,14/09/2023 12:42,14/09/2023 12:46,breast milk,left breast,,,
422,1,14/09/2023 12:37,14/09/2023 12:41,breast milk,left breast,,,
421,1,14/09/2023 10:55,14/09/2023 11:12,breast milk,right breast,,,
418,1,14/09/2023 08:41,14/09/2023 08:50,breast milk,right breast,,,
419,1,14/09/2023 08:21,14/09/2023 08:26,breast milk,left breast,,,
417,1,14/09/2023 05:33,14/09/2023 05:38,breast milk,left breast,,,
416,1,14/09/2023 05:09,14/09/2023 05:20,breast milk,right breast,,,
415,1,14/09/2023 02:22,14/09/2023 02:33,breast milk,left breast,,,
414,1,14/09/2023 00:29,14/09/2023 00:30,breast milk,parent fed,20,,
413,1,13/09/2023 23:14,13/09/2023 23:21,breast milk,parent fed,45,,
420,1,13/09/2023 22:45,13/09/2023 22:53,breast milk,parent fed,25,,
412,1,13/09/2023 19:32,13/09/2023 19:48,breast milk,right breast,,,
411,1,13/09/2023 18:32,13/09/2023 18:35,breast milk,right breast,,,
410,1,13/09/2023 17:57,13/09/2023 18:14,breast milk,left breast,,,
409,1,13/09/2023 16:00,13/09/2023 16:14,breast milk,right breast,,,
408,1,13/09/2023 14:40,13/09/2023 14:45,breast milk,left breast,,,
407,1,13/09/2023 14:07,13/09/2023 14:14,breast milk,right breast,,,
406,1,13/09/2023 13:48,13/09/2023 13:53,breast milk,left breast,,,
405,1,13/09/2023 10:46,13/09/2023 10:54,breast milk,left breast,,,
404,1,13/09/2023 10:21,13/09/2023 10:31,breast milk,right breast,,,
403,1,13/09/2023 08:42,13/09/2023 08:55,breast milk,right breast,,,
402,1,13/09/2023 07:56,13/09/2023 08:14,breast milk,left breast,,,
401,1,13/09/2023 05:49,13/09/2023 05:58,breast milk,right breast,,,
400,1,13/09/2023 04:25,13/09/2023 04:31,breast milk,left breast,,,
399,1,13/09/2023 01:41,13/09/2023 01:44,breast milk,left breast,,,
398,1,13/09/2023 01:34,13/09/2023 01:38,breast milk,parent fed,25,,
397,1,13/09/2023 01:10,13/09/2023 01:16,breast milk,right breast,,,
396,1,12/09/2023 20:44,12/09/2023 20:55,breast milk,left breast,,,
393,1,12/09/2023 20:16,12/09/2023 20:27,breast milk,right breast,,,
392,1,12/09/2023 16:22,12/09/2023 16:27,breast milk,right breast,,,
391,1,12/09/2023 15:58,12/09/2023 16:12,breast milk,left breast,,,
390,1,12/09/2023 13:33,12/09/2023 13:41,breast milk,right breast,,,
389,1,12/09/2023 13:15,12/09/2023 13:22,breast milk,left breast,,,
388,1,12/09/2023 11:36,12/09/2023 11:39,breast milk,left breast,,,
387,1,12/09/2023 11:06,12/09/2023 11:20,breast milk,right breast,,,
386,1,12/09/2023 08:57,12/09/2023 09:00,breast milk,right breast,,,
395,1,12/09/2023 08:00,12/09/2023 08:21,breast milk,left breast,,,
394,1,12/09/2023 06:30,12/09/2023 06:32,breast milk,left breast,,,
385,1,12/09/2023 05:51,12/09/2023 06:13,breast milk,right breast,,,
384,1,12/09/2023 02:50,12/09/2023 02:54,breast milk,right breast,,,
383,1,12/09/2023 02:25,12/09/2023 02:43,breast milk,left breast,,,
382,1,11/09/2023 22:15,11/09/2023 22:26,breast milk,left breast,,,
381,1,11/09/2023 22:02,11/09/2023 22:10,breast milk,right breast,,,
380,1,11/09/2023 19:43,11/09/2023 19:47,breast milk,left breast,,,
379,1,11/09/2023 19:18,11/09/2023 19:32,breast milk,right breast,,,
377,1,11/09/2023 16:50,11/09/2023 17:00,breast milk,left breast,,,
376,1,11/09/2023 16:30,11/09/2023 16:40,breast milk,parent fed,50,,
372,1,11/09/2023 14:19,11/09/2023 14:25,breast milk,left breast,,,
375,1,11/09/2023 13:57,11/09/2023 14:18,breast milk,right breast,,,
371,1,11/09/2023 09:59,11/09/2023 10:10,breast milk,right breast,,,
374,1,11/09/2023 09:28,11/09/2023 09:46,breast milk,left breast,,,
373,1,11/09/2023 07:25,11/09/2023 07:31,breast milk,right breast,,,
370,1,11/09/2023 06:44,11/09/2023 06:50,breast milk,left breast,,,
369,1,11/09/2023 05:17,11/09/2023 05:27,breast milk,right breast,,,
368,1,11/09/2023 02:14,11/09/2023 02:15,breast milk,right breast,,,
367,1,11/09/2023 01:47,11/09/2023 02:06,breast milk,left breast,,,
366,1,10/09/2023 22:03,10/09/2023 22:13,breast milk,left breast,,,
365,1,10/09/2023 21:38,10/09/2023 21:58,breast milk,right breast,,,
364,1,10/09/2023 18:28,10/09/2023 18:38,breast milk,right breast,,,
363,1,10/09/2023 18:17,10/09/2023 18:24,breast milk,right breast,,,
362,1,10/09/2023 17:40,10/09/2023 17:54,breast milk,left breast,,,
361,1,10/09/2023 16:11,10/09/2023 16:23,breast milk,right breast,,,
360,1,10/09/2023 14:56,10/09/2023 15:19,breast milk,right breast,,,
359,1,10/09/2023 14:35,10/09/2023 14:47,breast milk,left breast,,,
358,1,10/09/2023 12:56,10/09/2023 13:04,breast milk,left breast,,,
357,1,10/09/2023 12:37,10/09/2023 12:45,breast milk,right breast,,,
356,1,10/09/2023 08:51,10/09/2023 08:59,breast milk,left breast,,,
355,1,10/09/2023 08:16,10/09/2023 08:26,breast milk,left breast,,,
354,1,10/09/2023 07:30,10/09/2023 07:37,breast milk,left breast,,,
353,1,10/09/2023 04:41,10/09/2023 04:47,breast milk,left breast,,,
352,1,10/09/2023 04:28,10/09/2023 04:35,breast milk,right breast,,,
351,1,10/09/2023 00:26,10/09/2023 00:29,breast milk,left breast,,,
350,1,10/09/2023 00:00,10/09/2023 00:18,breast milk,right breast,,,
349,1,09/09/2023 20:28,09/09/2023 20:37,breast milk,right breast,,,
348,1,09/09/2023 19:52,09/09/2023 20:20,breast milk,left breast,,,
347,1,09/09/2023 15:45,09/09/2023 15:57,breast milk,left breast,,,
346,1,09/09/2023 15:27,09/09/2023 15:34,breast milk,right breast,,,
345,1,09/09/2023 13:12,09/09/2023 13:20,breast milk,right breast,,,
344,1,09/09/2023 12:42,09/09/2023 13:03,breast milk,left breast,,,
343,1,09/09/2023 10:07,09/09/2023 10:16,breast milk,left breast,,,
342,1,09/09/2023 09:50,09/09/2023 09:55,breast milk,right breast,,,
341,1,09/09/2023 08:00,09/09/2023 08:08,breast milk,left breast,,,
340,1,09/09/2023 04:56,09/09/2023 05:08,breast milk,right breast,,,
339,1,09/09/2023 02:00,09/09/2023 02:04,breast milk,right breast,,,
338,1,09/09/2023 01:43,09/09/2023 01:53,breast milk,left breast,,,
337,1,08/09/2023 21:57,08/09/2023 22:02,breast milk,left breast,,,
336,1,08/09/2023 21:36,08/09/2023 21:46,breast milk,right breast,,,
335,1,08/09/2023 18:36,08/09/2023 18:44,breast milk,right breast,,,
334,1,08/09/2023 18:13,08/09/2023 18:21,breast milk,left breast,,,
333,1,08/09/2023 14:35,08/09/2023 14:50,breast milk,left breast,,,
332,1,08/09/2023 12:16,08/09/2023 12:31,breast milk,right breast,,,
331,1,08/09/2023 11:50,08/09/2023 11:57,breast milk,left breast,,,
328,1,08/09/2023 08:14,08/09/2023 08:30,breast milk,right breast,,,
327,1,08/09/2023 07:43,08/09/2023 07:53,breast milk,right breast,,,
329,1,08/09/2023 04:52,08/09/2023 05:10,breast milk,left breast,,,
325,1,06/09/2023 21:55,06/09/2023 22:04,breast milk,left breast,,,
326,1,06/09/2023 21:10,06/09/2023 21:35,breast milk,right breast,,,
324,1,06/09/2023 17:42,06/09/2023 17:53,breast milk,right breast,,,
323,1,06/09/2023 17:23,06/09/2023 17:35,breast milk,left breast,,,
322,1,06/09/2023 14:59,06/09/2023 15:14,breast milk,left breast,,,
321,1,06/09/2023 14:36,06/09/2023 14:46,breast milk,right breast,,,
320,1,06/09/2023 11:28,06/09/2023 11:36,breast milk,right breast,,,
319,1,06/09/2023 10:57,06/09/2023 11:13,breast milk,left breast,,,
318,1,06/09/2023 10:06,06/09/2023 10:16,breast milk,right breast,,,
317,1,06/09/2023 09:00,06/09/2023 09:23,breast milk,left breast,,,
316,1,06/09/2023 07:33,06/09/2023 07:43,breast milk,right breast,,,
315,1,06/09/2023 05:15,06/09/2023 05:28,breast milk,right breast,,,
314,1,06/09/2023 04:43,06/09/2023 04:55,breast milk,left breast,,,
313,1,06/09/2023 01:27,06/09/2023 01:35,breast milk,left breast,,,
312,1,06/09/2023 00:58,06/09/2023 01:19,breast milk,right breast,,,
311,1,05/09/2023 20:26,05/09/2023 20:43,breast milk,left breast,,,
310,1,05/09/2023 16:54,05/09/2023 17:23,breast milk,right breast,,,
309,1,05/09/2023 15:42,05/09/2023 15:59,breast milk,left breast,,,
308,1,05/09/2023 13:54,05/09/2023 14:05,breast milk,right breast,,,
307,1,05/09/2023 12:43,05/09/2023 12:55,breast milk,right breast,,,
306,1,05/09/2023 12:01,05/09/2023 12:17,breast milk,left breast,,,
305,1,05/09/2023 09:41,05/09/2023 09:47,breast milk,left breast,,,
304,1,05/09/2023 08:03,05/09/2023 08:16,breast milk,right breast,,,
303,1,05/09/2023 05:57,05/09/2023 06:15,breast milk,left breast,,,
302,1,05/09/2023 02:50,05/09/2023 02:59,breast milk,right breast,,,
301,1,04/09/2023 23:15,04/09/2023 23:17,breast milk,left breast,,,
300,1,04/09/2023 22:28,04/09/2023 22:39,breast milk,left breast,,,
299,1,04/09/2023 21:47,04/09/2023 22:03,breast milk,right breast,,,
298,1,04/09/2023 20:23,04/09/2023 20:25,breast milk,right breast,,,
297,1,04/09/2023 20:01,04/09/2023 20:10,breast milk,left breast,,,
296,1,04/09/2023 18:01,04/09/2023 18:05,breast milk,left breast,,,
295,1,04/09/2023 14:39,04/09/2023 14:51,breast milk,right breast,,,
294,1,04/09/2023 14:13,04/09/2023 14:30,breast milk,left breast,,,
293,1,04/09/2023 11:50,04/09/2023 11:53,breast milk,left breast,,,
292,1,04/09/2023 11:13,04/09/2023 11:22,breast milk,right breast,,,
291,1,04/09/2023 09:23,04/09/2023 09:32,breast milk,left breast,,,
290,1,04/09/2023 09:03,04/09/2023 09:15,breast milk,right breast,,,
289,1,04/09/2023 06:02,04/09/2023 06:27,breast milk,left breast,,,
288,1,04/09/2023 03:38,04/09/2023 03:50,breast milk,right breast,,,
287,1,04/09/2023 01:29,04/09/2023 01:44,breast milk,left breast,,,
286,1,03/09/2023 23:03,03/09/2023 23:12,breast milk,right breast,,,
285,1,03/09/2023 21:50,03/09/2023 21:53,breast milk,right breast,,,
284,1,03/09/2023 21:24,03/09/2023 21:36,breast milk,left breast,,,
282,1,03/09/2023 19:41,03/09/2023 19:48,breast milk,left breast,,,
283,1,03/09/2023 19:15,03/09/2023 19:29,breast milk,right breast,,,
281,1,03/09/2023 14:25,03/09/2023 14:33,breast milk,right breast,,,
280,1,03/09/2023 13:50,03/09/2023 14:06,breast milk,left breast,,,
279,1,03/09/2023 12:21,03/09/2023 12:26,breast milk,left breast,,,
278,1,03/09/2023 11:51,03/09/2023 12:10,breast milk,right breast,,,
276,1,03/09/2023 09:51,03/09/2023 10:02,breast milk,right breast,,,
275,1,03/09/2023 09:23,03/09/2023 09:32,breast milk,left breast,,,
274,1,03/09/2023 06:50,03/09/2023 06:59,breast milk,left breast,,,
273,1,03/09/2023 06:17,03/09/2023 06:19,breast milk,left breast,,,
272,1,03/09/2023 05:52,03/09/2023 06:05,breast milk,right breast,,,
